,joint1,joint2,joint3,joint4,joint5,joint6,X_axis,Y_axis,Z_axis
0,0,0,0,0,0,0,0,0,0
1,-5142,4215,514,12606,0,-6848,62583,-5631,205828
2,-5142,4215,514,12606,0,-6848,62583,-5631,205828
3,-5142,4215,514,12606,0,-6848,62583,-5631,205828
4,-5142,4215,514,12606,0,-6848,62583,-5631,205828
5,-5142,4215,514,12606,0,-6848,62583,-5631,205828
6,-5142,4215,514,12606,0,-6848,62583,-5631,205828
7,-5142,4215,514,12606,0,-6848,62583,-5631,205828
8,-5142,4215,514,12606,0,-6848,62583,-5631,205828
9,-5142,4215,514,12606,0,-6848,62583,-5631,205828
10,-5142,4215,514,12606,0,-6848,62583,-5631,205828
11,-5142,4215,514,12606,0,-6848,62583,-5631,205828
12,-5142,4215,514,12606,0,-6848,62583,-5631,205828
13,-5142,4215,514,12606,0,-6848,62583,-5631,205828
14,-5142,4215,514,12606,0,-6848,62583,-5631,205828
15,-5142,4215,514,12606,0,-6848,62583,-5631,205828
16,-5142,4215,514,12606,0,-6848,62583,-5631,205828
17,-5142,4215,514,12606,0,-6848,62583,-5631,205828
18,-5142,4215,514,12606,0,-6848,62583,-5631,205828
19,-5142,4215,514,12606,0,-6848,62583,-5631,205828
20,-5142,4215,514,12606,0,-6848,62583,-5631,205828
21,-5142,4215,514,12606,0,-6848,62583,-5631,205828
22,-5142,4215,514,12606,0,-6848,62583,-5631,205828
23,-5142,4215,514,12606,0,-6848,62583,-5631,205828
24,-5142,4215,514,12606,0,-6848,62583,-5631,205828
25,-5142,4215,514,12606,0,-6848,62583,-5631,205828
26,-5142,4215,514,12606,0,-6848,62583,-5631,205828
27,-5142,4215,514,12606,0,-6848,62583,-5631,205828
28,-5142,4215,514,12606,0,-6848,62583,-5631,205828
29,-5142,4215,514,12606,0,-6848,62583,-5631,205828
30,-5142,4215,514,12606,0,-6848,62583,-5631,205828
31,-5142,4215,514,12606,0,-6848,62583,-5631,205828
32,-5142,4215,514,12606,0,-6848,62583,-5631,205828
33,-5142,4215,514,12606,0,-6848,62583,-5631,205828
34,-5142,4215,514,12606,0,-6848,62583,-5631,205828
35,-5142,4215,514,12606,0,-6848,62583,-5631,205828
36,-5142,4215,514,12606,0,-6848,62583,-5631,205828
37,-5142,4215,514,12606,0,-6848,62583,-5631,205828
38,-5142,4215,514,12606,0,-6848,62583,-5631,205828
39,-5142,4215,514,12606,0,-6848,62583,-5631,205828
40,-5142,4215,514,12606,0,-6848,62583,-5631,205828
41,-5142,4215,514,12606,0,-6848,62583,-5631,205828
42,-5142,4215,514,12606,0,-6848,62583,-5631,205828
43,-5142,4215,514,12606,0,-6848,62583,-5631,205828
44,-5142,4215,514,12606,0,-6848,62583,-5631,205828
45,-5142,4215,514,12606,0,-6848,62583,-5631,205828
46,-5142,4215,514,12606,0,-6848,62583,-5631,205828
47,-5142,4215,514,12606,0,-6848,62583,-5631,205828
48,-5142,4215,514,12606,0,-6848,62583,-5631,205828
49,-5142,4215,514,12606,0,-6848,62583,-5631,205828
50,-5142,4215,514,12606,0,-6848,62583,-5631,205828
51,-5142,4215,514,12606,0,-6848,62583,-5631,205828
52,-5142,4215,514,12606,0,-6848,62583,-5631,205828
53,-5142,4215,514,12606,0,-6848,62583,-5631,205828
54,-5142,4215,514,12606,795,-6795,62605,-5357,204595
55,-5142,4215,514,12606,1281,-6844,62609,-5188,203842
56,-5142,4215,514,12606,1570,-6845,62609,-5087,203394
57,-5142,4215,514,12606,1687,-6845,62608,-5047,203213
58,-5142,4215,514,12606,1684,-6845,62608,-5048,203218
59,-5142,4215,514,12606,1684,-6845,62608,-5048,203218
60,-5142,4215,514,12606,1684,-6845,62608,-5048,203218
61,-5142,4215,514,12606,1684,-6845,62608,-5048,203218
62,-5142,4215,514,12606,1604,-6845,62609,-5077,203347
63,-5142,4215,514,12606,1281,-6845,62609,-5188,203842
64,-5142,4215,514,12606,498,-6845,62599,-5459,205056
65,-5142,4215,514,12606,-1300,-6845,62510,-6077,207843
66,-5142,4215,514,12606,-3368,-6845,62297,-6778,211045
67,-5142,4215,514,12606,-5522,-6845,61866,-7636,215038
68,-5142,4215,514,12606,-8194,-6845,61345,-8362,218481
69,-5142,4215,514,12606,-9400,-6845,60928,-8830,220731
70,-5142,4215,450,12606,-10171,-6845,60687,-9025,222074
71,-5142,4215,273,12606,-10338,-6845,60577,-9026,222965
72,-5142,4336,0,12606,-9911,-6845,60703,-8895,224033
73,-5142,4861,-636,12606,-9065,-6845,61445,-8671,225953
74,-5142,5771,-1625,12606,-7549,-6845,62837,-8274,228516
75,-5142,6535,-2659,12606,-6025,-6845,63942,-7847,231467
76,-5142,7616,-3726,12606,-4774,-6845,65587,-7562,234655
77,-5142,8747,-4875,12606,-3667,-6845,67313,-7333,238462
78,-5142,9887,-5766,12606,-3148,-6845,69092,-7286,242699
79,-5142,10988,-6759,12606,-3006,-6845,70981,-7433,245937
80,-5142,11804,-7553,12606,-3009,-6845,72320,-7555,249645
81,-5142,12882,-8471,12606,-2951,-6845,74250,-7708,253641
82,-5142,13805,-9373,12606,-2951,-6845,76456,-7907,257484
83,-5142,15030,-10240,12606,-2951,-6845,78381,-8080,261307
84,-5142,16601,-11133,12606,-2891,-6845,81807,-8367,264332
85,-5142,18111,-11996,12606,-2942,-6845,85227,-8693,267349
86,-5142,19750,-12922,12606,-2942,-6845,89097,-9041,270370
87,-5142,21447,-13920,12606,-3029,-6845,93253,-9445,273755
88,-5142,23211,-14947,12606,-3366,-6845,97747,-9967,277467
89,-5142,24744,-16010,12606,-3999,-6845,102835,-10645,281430
90,-5142,26681,-17194,12606,-4669,-6845,107099,-11261,286689
91,-5142,28692,-18473,12606,-5341,-6845,112864,-12013,291501
92,-5142,30734,-19590,12606,-5810,-6845,118952,-12723,294756
93,-5142,32333,-20797,12606,-6052,-6845,125143,-13366,299966
94,-5142,34379,-22405,12606,-6057,-6845,130522,-13850,303995
95,-5142,36418,-24052,12606,-6057,-6845,137353,-14465,309054
96,-5142,38419,-25718,12606,-6057,-6845,144309,-15090,314061
97,-5142,40928,-27680,12606,-6007,-6845,153312,-15883,319153
98,-5142,42568,-28997,12606,-6007,-6845,160970,-16572,323321
99,-5142,44680,-30615,12606,-6007,-6845,167380,-17149,326131
100,-5142,46743,-32161,12606,-6007,-6845,175375,-17869,329151
101,-5142,48923,-33663,12606,-6007,-6845,183959,-18641,331234
102,-5142,50733,-35100,12606,-6007,-6845,191331,-19305,333832
103,-5142,52968,-36495,12606,-6007,-6845,200378,-20119,334452
104,-5142,55196,-37607,12606,-6007,-6845,209594,-20948,334615
105,-5142,57491,-38974,12606,-6065,-6845,218813,-21798,332626
106,-5142,59768,-40668,12606,-6065,-6845,228634,-22682,333712
107,-5142,62463,-42096,12606,-6278,-6845,239893,-23768,331391
108,-5142,64992,-44083,12606,-7000,-6845,251350,-25049,333299
109,-5142,67347,-45729,12606,-7807,-6845,261946,-26281,333607
110,-5142,69190,-46990,12606,-8955,-6845,270361,-27434,334165
111,-5183,72306,-49360,12606,-10698,-6845,284894,-29547,335554
112,-5183,73837,-50667,12665,-11281,-6845,292202,-30427,336353
113,-5306,75275,-51942,12665,-11626,-6845,299049,-31813,336879
114,-5306,76586,-53215,12665,-11576,-6845,305452,-32391,337294
115,-5377,77742,-54145,12665,-11576,-6845,310838,-33283,336484
116,-5377,78782,-55215,12665,-11651,-6845,316025,-33797,337133
117,-5377,79734,-56186,12771,-11572,-6845,320742,-34247,337355
118,-5377,80490,-56907,13539,-11572,-6845,325166,-34947,337343
119,-5377,81345,-57738,13980,-11605,-6845,328585,-35374,337211
120,-5377,82000,-58453,14130,-11640,-6845,331899,-35746,337638
121,-5377,82848,-59086,14130,-11576,-6845,335824,-36091,336273
122,-5377,83699,-59490,14130,-11901,-6845,339654,-36599,334078
123,-5377,84592,-59952,14130,-12084,-6845,343407,-36999,331698
124,-5377,85260,-60314,14130,-12084,-6845,347040,-37341,329147
125,-5377,86061,-60708,14130,-12236,-6845,350420,-37717,326655
126,-5377,86868,-61019,14130,-12670,-6845,353676,-38216,324463
127,-5377,87595,-61338,14130,-13318,-6845,356202,-38672,323194
128,-5377,88131,-61508,14130,-14400,-6845,358885,-39457,322175
129,-5377,88680,-61535,14130,-15969,-6845,360900,-40231,321609
130,-5377,89223,-61535,14130,-17329,-6845,362906,-40902,320136
131,-5377,89575,-61535,14130,-18433,-6845,363934,-41315,319664
132,-5377,89924,-61535,14130,-19124,-6845,365175,-41687,318492
133,-5377,90272,-61535,14130,-19269,-6845,366359,-41852,316482
134,-5377,90351,-61535,14130,-19269,-6845,366769,-41891,315694
135,-5377,90424,-61467,14172,-19269,-6845,366758,-41911,315109
136,-5377,90424,-61261,14172,-19269,-6845,366433,-41880,313929
137,-5377,90424,-61200,14172,-19269,-6845,366338,-41871,313584
138,-5377,90424,-61200,14172,-19269,-6845,366338,-41871,313584
139,-5377,90424,-61200,14172,-19269,-6845,366338,-41871,313584
140,-5703,90424,-61200,14114,-19218,-6845,366096,-43903,313512
141,-6106,90424,-61253,14110,-19218,-6845,365862,-46482,313813
142,-6756,90424,-61253,14110,-19218,-6845,365311,-50632,313813
143,-7278,90424,-61253,14014,-19218,-6845,364709,-54822,313824
144,-8037,90424,-61253,13969,-19218,-6845,364104,-58720,313829
145,-8918,90424,-61253,13969,-19218,-6845,363158,-64311,313829
146,-9901,90424,-61253,13969,-19218,-6845,362002,-70528,313829
147,-10951,90424,-61253,13969,-19218,-6845,360648,-77154,313829
148,-12023,90424,-61253,13969,-19218,-6845,359142,-83884,313829
149,-13047,90424,-61253,14073,-19218,-6845,357560,-90365,313810
150,-14078,90424,-61253,14120,-19218,-6845,355876,-96784,313811
151,-14909,90424,-61253,14120,-19218,-6845,354059,-103233,313811
152,-15924,90424,-61253,14120,-19218,-6845,352575,-108193,313811
153,-16884,90424,-61253,14120,-19218,-6845,350712,-114087,313811
154,-17619,90424,-61253,14120,-19218,-6845,349221,-118575,313811
155,-18551,90424,-61253,14120,-19218,-6845,347245,-124242,313811
156,-19304,90424,-61253,14120,-19268,-6845,345581,-128815,313888
157,-20220,90424,-61253,14120,-19273,-6845,343478,-134325,313896
158,-21139,90424,-61253,14120,-19273,-6845,341281,-139813,313896
159,-21788,90424,-61253,14120,-19273,-6845,339274,-144614,313896
160,-22544,90424,-61253,14120,-19273,-6845,337748,-148143,313896
161,-23242,90424,-61253,14120,-19273,-6845,335920,-152244,313896
162,-23750,90424,-61253,14120,-19273,-6845,334190,-156004,313896
163,-24321,90424,-61253,14141,-19273,-6845,332675,-159199,313885
164,-24869,90424,-61253,14142,-19084,-6845,331188,-162223,313602
165,-25430,90424,-61253,14142,-19084,-6845,329866,-164894,313602
166,-25997,90424,-61253,14142,-19084,-6845,328216,-168155,313602
167,-26454,90424,-61253,14142,-19084,-6845,326866,-170764,313602
168,-26798,90424,-61253,14142,-19084,-6845,325835,-172722,313602
169,-27212,90424,-61253,14142,-19084,-6845,324578,-175074,313602
170,-27368,90424,-61253,14142,-19084,-6845,324101,-175955,313602
171,-27431,90424,-61253,14142,-19084,-6845,323906,-176314,313602
172,-27431,90424,-61253,14559,-19084,-6845,323790,-176490,313553
173,-27364,90424,-61253,15276,-19084,-6845,323795,-176414,313466
174,-27311,90424,-61253,15588,-19084,-6845,323873,-176242,313427
175,-27311,90424,-61253,15654,-19084,-6845,323854,-176269,313418
176,-27374,90424,-61253,15718,-19158,-6845,323634,-176687,313524
177,-27374,90424,-61253,15718,-19159,-6845,323634,-176687,313524
178,-27374,90424,-61253,15718,-19159,-6845,323634,-176687,313524
179,-27374,90424,-61253,15646,-19159,-6845,323654,-176658,313533
180,-27374,90424,-61253,15690,-19159,-6845,323641,-176676,313528
181,-27374,90424,-61253,15759,-19228,-6845,323616,-176734,313625
182,-27374,90424,-61253,15846,-19338,-6845,323582,-176816,313782
183,-27374,90424,-61253,16365,-19395,-6845,323428,-177059,313800
184,-27374,90424,-61253,16506,-19534,-6845,323373,-177177,313993
185,-27374,90424,-61253,16503,-19763,-6845,323350,-177273,314344
186,-27374,90832,-61253,16217,-20383,-6845,324585,-178091,313167
187,-27374,91497,-61253,15660,-22107,-6845,326490,-179466,311115
188,-27374,92435,-61253,15459,-24734,-6845,328902,-181734,309062
189,-27374,93719,-61253,15346,-27234,-6845,332030,-184629,305564
190,-27374,94962,-61337,15008,-30776,-6845,335165,-187126,302196
191,-27374,96343,-61450,14586,-34394,-6845,339483,-190363,299203
192,-27374,98204,-61762,14013,-37710,-6845,343219,-192896,293483
193,-27374,100119,-62157,13915,-40097,-6845,348179,-196338,287738
194,-27374,102058,-62909,13915,-41945,-6845,353448,-199606,279991
195,-27374,103578,-63938,13915,-43414,-6845,358500,-202567,276373
196,-27374,105047,-65021,14026,-44035,-6845,363544,-205506,272488
197,-27374,107545,-66873,14133,-44019,-6845,372405,-210218,263929
198,-27374,109539,-69370,14133,-43461,-6845,381399,-214699,261350
199,-27374,110816,-70972,14133,-42711,-6845,388642,-218210,258957
200,-27374,112418,-73075,14072,-41797,-6845,394613,-220936,256339
201,-27374,113936,-74859,14072,-40860,-6845,402030,-224384,252442
202,-27374,115408,-77242,14117,-39361,-6845,408643,-227446,251118
203,-27374,116590,-79730,14117,-38137,-6845,416216,-230833,253087
204,-27374,117996,-82292,14117,-36189,-6845,423073,-233825,252413
205,-27374,119104,-84424,14117,-34167,-6845,429190,-236271,251695
206,-27374,120580,-87252,14070,-32069,-6845,436974,-239491,251517
207,-27374,122078,-89624,14078,-30385,-6845,444768,-242750,251933
208,-27374,123635,-92688,13954,-28589,-6845,451697,-245549,249171
209,-27374,125155,-96466,13875,-25616,-6845,460177,-248903,253071
210,-27374,127040,-100218,13832,-23775,-6845,468762,-252601,254489
211,-27374,128308,-102698,13459,-22096,-6845,475742,-255309,254468
212,-27374,129898,-105895,13471,-20513,-6845,481146,-257501,255609
213,-27374,131502,-109080,13471,-19057,-6845,487516,-260229,256648
214,-27374,133059,-112088,13471,-18031,-6845,493253,-262794,257665
215,-27374,134580,-114953,13471,-17123,-6845,498511,-265156,258255
216,-27374,136330,-118228,13471,-16530,-6845,504104,-267816,259403
217,-27374,137729,-120731,13471,-16237,-6845,508216,-269828,259821
218,-27374,139307,-123012,13471,-16237,-6845,512328,-271957,257472
219,-27374,140574,-125141,13471,-16237,-6845,515557,-273629,257266
220,-27374,141476,-127037,13471,-16175,-6845,517829,-274781,259255
221,-27374,142291,-128277,13471,-16182,-6845,520170,-275995,257812
222,-27374,143198,-129565,13471,-16182,-6845,521706,-276791,256638
223,-27374,143980,-130494,13471,-16182,-6845,523370,-277652,254102
224,-27374,144831,-131726,13471,-16182,-6845,525140,-278569,252626
225,-27374,145634,-132586,13471,-16114,-6845,526776,-279389,249305
226,-27374,146321,-133233,13640,-16059,-6845,528136,-280118,246542
227,-27374,146955,-133974,13643,-15841,-6845,529392,-280716,243355
228,-27374,147666,-134470,13693,-15606,-6845,530807,-281348,238396
229,-27434,148223,-134836,13802,-15210,-6845,531642,-282385,234568
230,-27434,148793,-135363,14079,-14483,-6845,532803,-282823,230226
231,-27471,149494,-136065,14142,-13352,-6845,534175,-283527,225279
232,-27496,150209,-136990,14142,-12491,-6845,535533,-284161,221918
233,-27548,151024,-138273,14142,-11390,-6845,536960,-285049,219249
234,-27548,151795,-139498,14383,-10367,-6845,538449,-285462,216787
235,-27548,152641,-140737,14312,-9343,-6845,540026,-285815,213606
236,-27548,153580,-142271,14388,-8963,-6845,541498,-286437,212163
237,-27548,154482,-143977,14507,-8710,-6845,542788,-287030,212309
238,-27548,155184,-145478,14516,-8643,-6845,543670,-287463,213655
239,-27548,155943,-147000,14516,-8484,-6845,544566,-287860,214348
240,-27548,156792,-148391,14516,-8484,-6845,545480,-288336,213524
241,-27548,157387,-150082,14547,-8166,-6845,545962,-288454,216721
242,-27548,158158,-151928,14546,-7744,-6845,546559,-288577,218775
243,-27619,158646,-153744,14546,-7142,-6845,546553,-289096,221871
244,-27682,159497,-155767,14546,-6197,-6845,546527,-289510,224821
245,-27835,160409,-158021,14546,-5659,-6845,545924,-290819,227528
246,-27984,161409,-160403,14546,-5022,-6845,545221,-291972,229862
247,-28050,162678,-162784,14546,-3578,-6845,545491,-292277,228018
248,-28127,163891,-165571,14546,-2151,-6845,545007,-292313,229142
249,-28174,164962,-167791,14546,-1043,-6845,544653,-292198,228921
250,-28238,165832,-169483,14546,0,-6845,544179,-292263,227855
251,-28238,166872,-171329,14546,648,-6845,544076,-291913,226417
252,-28399,167719,-172786,14546,1067,-6845,543280,-293232,223321
253,-28468,168674,-173882,14546,1240,-6845,542841,-293794,220949
254,-28594,169653,-174538,14671,1153,-6845,542782,-295344,214337
255,-28807,169853,-174366,15431,1300,-6845,542229,-297562,210956
256,-29048,169975,-174356,16058,2139,-6845,541214,-300358,207594
257,-29264,170259,-174311,16171,3404,-6845,541220,-301552,203071
258,-29684,170390,-174311,16171,3703,-6845,539255,-305504,201203
259,-30079,170514,-174311,16222,3642,-6845,537261,-309317,199955
260,-30531,170575,-174311,16222,3953,-6845,534321,-314604,198844
261,-31157,170575,-174311,16222,4073,-6845,531560,-319279,198645
262,-31749,170575,-174311,16142,4073,-6845,527347,-326191,198641
263,-32533,170575,-174311,15731,3772,-6845,523611,-332088,199090
264,-33268,170575,-174311,15674,3225,-6845,519114,-338936,199921
265,-34125,170575,-174311,15568,2946,-6845,513882,-346744,200343
266,-35057,170575,-174311,15568,2946,-6845,508177,-355053,200343
267,-35744,170575,-174311,15568,2946,-6845,502607,-362896,200343
268,-36665,170575,-174311,15568,2946,-6845,498013,-369174,200343
269,-37576,170575,-174311,15568,2946,-6845,492082,-377044,200343
270,-38506,170575,-174311,15568,2946,-6845,485892,-384988,200343
271,-39284,170575,-174311,15568,2946,-6845,480626,-391542,200343
272,-41363,170575,-174311,15568,2946,-6845,466101,-408725,200343
273,-42881,170575,-174311,15627,2946,-6845,455117,-420922,200345
274,-44005,170575,-174311,15627,2946,-6845,446773,-429768,200345
275,-45225,170575,-174311,15627,2890,-6845,437493,-439199,200431
276,-46979,170575,-174311,15529,2690,-6845,423758,-452423,200734
277,-48249,170575,-174311,15565,2449,-6845,413527,-461741,201100
278,-49570,170575,-174311,15565,1987,-6845,402567,-471222,201802
279,-50929,170575,-174311,15565,1692,-6845,391148,-480673,202251
280,-52288,170575,-174311,15565,1653,-6845,379621,-489818,202311
281,-53676,170575,-174311,15565,1579,-6845,367616,-498874,202422
282,-55040,170575,-174311,15565,1500,-6845,355600,-507491,202542
283,-56408,170575,-174311,15565,1523,-6845,343386,-515839,202508
284,-58052,170575,-174311,15571,1523,-6845,328451,-525475,202508
285,-59411,170575,-174311,15573,1523,-6845,315896,-533117,202508
286,-60760,170575,-174311,15593,1523,-6845,303253,-540408,202508
287,-62873,170575,-174311,15595,1523,-6845,283128,-551219,202508
288,-64127,170575,-174311,15595,1523,-6845,270998,-557283,202508
289,-65411,170575,-174311,15595,1523,-6845,258441,-563216,202508
290,-66646,170575,-174311,15530,1523,-6845,246237,-568657,202507
291,-68065,170575,-174311,15590,1523,-6845,232087,-574578,202508
292,-69411,170575,-174311,15590,1523,-6845,218525,-579871,202508
293,-70931,170575,-174311,15590,1573,-6845,203085,-585468,202432
294,-71764,170575,-174311,15590,1573,-6845,192257,-589112,202432
295,-72729,170575,-174311,15590,1573,-6845,184621,-591550,202432
296,-73756,170575,-174311,15530,1573,-6845,173983,-594765,202431
297,-74651,170575,-174311,15528,1573,-6845,164671,-597411,202431
298,-75621,170575,-174311,15587,1573,-6845,154531,-600113,202432
299,-76603,170575,-174311,15503,1573,-6845,144221,-602674,202431
300,-77521,170575,-174311,15579,1573,-6845,134558,-604905,202431
301,-78256,170575,-174311,15579,1573,-6845,126782,-606582,202431
302,-79134,170575,-174311,15579,1573,-6845,117477,-608453,202431
303,-80186,170575,-174311,15579,1573,-6845,106283,-610508,202431
304,-81296,170575,-174311,15448,1573,-6845,94425,-612454,202430
305,-82007,170575,-174311,15612,1573,-6845,86824,-613577,202432
306,-82676,170575,-174311,15548,1573,-6845,79657,-614549,202431
307,-83266,170575,-174311,15548,1573,-6845,73320,-615337,202431
308,-83833,170575,-174311,15548,1573,-6845,67233,-616032,202431
309,-84222,170575,-174311,15548,1573,-6845,63050,-616474,202431
310,-84665,170575,-174311,15603,1573,-6845,58279,-616944,202432
311,-85077,170575,-174311,15596,1573,-6845,53839,-617347,202432
312,-85528,170575,-174311,15596,1573,-6845,48979,-617751,202432
313,-86059,170575,-174311,15480,1573,-6845,43252,-618179,202430
314,-86565,170575,-174311,15566,1573,-6845,37798,-618536,202431
315,-87057,170575,-174311,15566,1573,-6845,32478,-618839,202431
316,-87471,170575,-174311,15566,1573,-6845,28003,-619057,202431
317,-88064,170575,-174311,15617,1573,-6845,21604,-619313,202432
318,-88451,170575,-174311,15616,1573,-6845,17420,-619445,202432
319,-88820,170575,-174311,15559,1573,-6845,13426,-619545,202431
320,-89353,170575,-174311,15559,1573,-6845,7660,-619643,202431
321,-89695,170575,-174311,15559,1573,-6845,3965,-619678,202431
322,-89923,170575,-174311,15559,1653,-6845,1534,-619704,202306
323,-90285,170575,-174311,15559,1656,-6845,-2387,-619701,202306
324,-90507,170575,-174311,15559,1704,-6845,-4767,-619697,202232
325,-90879,170575,-174311,15559,1704,-6845,-8785,-619653,202232
326,-91173,170575,-174311,15559,1704,-6845,-11970,-619599,202232
327,-91473,170575,-174311,15718,1704,-6845,-15197,-619528,202234
328,-91875,170575,-174311,15732,1704,-6845,-19552,-619406,202234
329,-92040,170575,-174311,15732,1704,-6845,-21952,-619326,202234
330,-92493,170575,-174311,15732,1704,-6845,-26232,-619159,202234
331,-92630,170575,-174311,15732,1704,-6845,-27709,-619095,202234
332,-92950,170575,-174311,15682,1704,-6845,-31167,-618930,202234
333,-93189,170575,-174311,15592,1704,-6845,-33754,-618795,202232
334,-93347,170575,-174311,15695,1704,-6845,-36091,-618663,202235
335,-93495,170575,-174311,16313,1704,-6845,-37026,-618606,202242
336,-93682,170575,-174311,16389,1704,-6845,-39041,-618482,202243
337,-93680,170575,-174311,16515,1704,-6845,-39011,-618484,202244
338,-93754,170575,-174363,16515,1704,-6845,-39805,-618368,202550
339,-93754,170440,-174363,16515,1818,-6845,-39742,-618205,203830
340,-93754,170370,-174363,16515,2033,-6845,-39642,-618152,204266
341,-93754,170113,-174363,16574,2326,-6845,-39486,-617845,206600
342,-93754,169776,-174363,16529,3550,-6845,-38918,-617591,208385
343,-93754,169271,-174363,16450,5075,-6845,-38207,-617086,211528
344,-93754,168750,-174363,16450,6389,-6845,-37577,-616458,215144
345,-93754,168159,-174363,16450,7689,-6845,-36942,-615647,219539
346,-93754,167552,-174363,16450,8368,-6845,-36534,-614685,224887
347,-93754,167074,-174363,16392,8659,-6845,-36404,-613840,229712
348,-93754,166553,-174363,15834,8503,-6845,-36533,-612825,235503
349,-93695,165772,-174363,14927,8511,-6845,-36000,-611276,243796
350,-93649,165075,-174420,14947,8649,-6845,-35357,-609724,251352
351,-93649,164395,-174426,14888,9106,-6845,-35091,-608234,257924
352,-93649,163643,-174369,14488,9037,-6845,-35105,-606502,265662
353,-93649,163175,-174369,13611,8732,-6845,-35351,-605255,271037
354,-93649,162600,-174369,13616,8905,-6845,-35192,-603781,276853
355,-93649,162041,-174369,13616,9123,-6845,-35017,-602308,282407
356,-93452,161590,-174369,13616,9294,-6845,-32806,-601194,286895
357,-93291,161099,-174369,13616,9294,-6845,-31035,-599860,292047
358,-93034,160712,-174369,13616,9236,-6845,-28298,-598825,296187
359,-92588,160447,-174369,13616,9254,-6845,-23599,-598225,298931
360,-92169,160084,-174369,13616,9130,-6845,-19223,-597222,302906
361,-91138,159750,-174369,13565,8641,-6845,-8642,-596272,307127
362,-90370,159537,-174369,13565,8641,-6845,-639,-595645,309346
363,-89600,159376,-174369,13570,8582,-6845,7331,-595057,311105
364,-88621,159226,-174369,13569,8633,-6845,17511,-594364,312589
365,-87702,159084,-174369,13522,8633,-6845,27011,-593537,314059
366,-86627,159022,-174369,13522,8633,-6845,38128,-592722,314695
367,-85593,159030,-174369,13462,8373,-6845,48701,-591891,315010
368,-84325,159030,-174369,13348,7598,-6845,61456,-590450,316176
369,-83329,159030,-174369,12969,7456,-6845,71584,-589265,316373
370,-82267,159030,-174369,11217,7456,-6845,82150,-587910,316302
371,-81329,159030,-174369,10002,7317,-6845,91478,-586497,316471
372,-80195,159030,-174369,9778,7313,-6845,103014,-584583,316470
373,-79130,159030,-174369,9722,7313,-6845,113860,-582568,316468
374,-78133,159030,-174369,9717,7313,-6845,123975,-580500,316468
375,-76822,159030,-174369,9717,7313,-6845,137223,-577511,316468
376,-75508,159030,-174369,9671,7313,-6845,150419,-574216,316466
377,-74098,159030,-174369,9527,7369,-6845,164497,-570365,316376
378,-72373,159030,-174369,9522,7112,-6845,181458,-565058,316948
379,-70897,159030,-174369,9522,6988,-6845,195950,-560195,316958
380,-69604,159030,-174369,9522,6928,-6845,208518,-555619,317039
381,-68339,159030,-174369,9522,6868,-6845,220710,-550863,317141
382,-67051,159030,-174369,9522,6822,-6845,233023,-545751,317210
383,-65725,159030,-174369,9578,6711,-6845,245552,-540184,317382
384,-64359,159030,-174369,9523,6711,-6845,258350,-534182,317381
385,-62981,159030,-174369,9523,6644,-6845,271094,-527801,317482
386,-61594,159030,-174369,9523,6366,-6845,283684,-521024,317905
387,-60230,159030,-174369,9523,6225,-6894,295944,-514098,318119
388,-58842,159030,-174369,9523,6225,-6894,308307,-506780,318119
389,-57742,159030,-174369,9523,6164,-6894,320354,-499231,318190
390,-56357,159030,-174369,9523,5937,-6894,329871,-492883,318557
391,-55243,159030,-174369,9523,5792,-6894,339326,-486353,318777
392,-54132,159030,-174369,8920,5522,-6894,350881,-477959,319168
393,-52716,159030,-174369,7639,5037,-6894,359903,-470963,319884
394,-50999,159030,-174369,6779,3942,-6894,373304,-459814,321530
395,-49545,159030,-174369,6144,2970,-6894,384269,-449955,323362
396,-48363,159030,-174369,5746,1677,-6894,392990,-441671,324933
397,-46922,159030,-174369,5305,342,-6894,403343,-431282,326923
398,-45501,159030,-174369,4548,-880,-6894,413320,-420775,328735
399,-44132,159030,-174369,3853,-1886,-6894,422769,-410434,330217
400,-42819,159030,-174369,2933,-2166,-6894,431952,-400508,330630
401,-41797,159030,-174369,2999,-2166,-6894,440660,-390906,330630
402,-40573,159030,-174369,3107,-2166,-6894,447311,-383278,330630
403,-39698,159030,-174369,3107,-2079,-6894,453154,-376433,330502
404,-38565,159030,-174369,3107,-1616,-6894,460752,-367540,329822
405,-37435,159030,-174369,3107,-991,-6894,468233,-358562,328901
406,-36158,159030,-174369,3056,-882,-6894,476167,-348064,328739
407,-35124,159030,-174369,3086,-882,-6894,482369,-339416,328739
408,-34032,159030,-174369,3086,-882,-6894,488749,-330162,328739
409,-32944,159030,-174369,3145,-882,-6894,494932,-320819,328739
410,-31633,159030,-174369,3094,-882,-6894,502142,-309413,328739
411,-30547,159030,-174369,3094,-882,-6894,507914,-299844,328739
412,-29229,159030,-174369,3037,-882,-6894,514678,-288080,328739
413,-28071,159030,-174369,2864,-882,-6894,520399,-277612,328740
414,-26984,159030,-174369,2996,-882,-6894,525568,-267697,328740
415,-25909,159030,-174369,2996,-882,-6894,530497,-257791,328740
416,-25025,159030,-174369,3055,-882,-6894,535386,-247477,328739
417,-23715,159030,-174369,3055,-882,-6894,539977,-237293,328739
418,-22624,159030,-174369,2902,-882,-6894,544399,-226964,328740
419,-21630,159030,-174369,2902,-882,-6894,548257,-217481,328740
420,-20457,159030,-174369,2797,-882,-6894,552592,-206218,328740
421,-19378,159030,-174369,3061,-882,-6894,556376,-195778,328739
